城市|职位名称|公司名称|薪资|地点|经验|学历|公司性质
武汉|python开发工程师（武汉）|京北方|1.2-1.5万|武汉·洪山·珞南|3-5年|本科|民营
武汉|Java/C++/C/Python/GO/JS|外企德科数字技术有限公司|1.2-2.4万·15薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|python开发工程师|陕西慧云联达企业管理咨询有限公司|1.5-3万·14薪|武汉·江夏·豹澥|经验不限|本科|民营
武汉|Python开发工程师|武汉市昌盛通信息有限公司|6000-12000元|武汉·洪山·关山|经验不限|本科|民营
武汉|软件开发工程师（Java/C++/C测试/python/JS/）|外企德科数字技术有限公司|1.5-3万·14薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|C++/C#/Python开发工程师|中望软件|1.5-2.5万|武汉·洪山·关山|3-5年|本科|民营
武汉|python后端开发工程师|博彦科技承德有限公司|1.2-1.3万|武汉·洪山·关山|1-3年|本科|民营
武汉|软件开发（多语言 Java Python C/C++js等测试|外企德科数字技术有限公司|1.2-2.4万|武汉·江夏·豹澥|经验不限|本科|合资
武汉|Python数据处理工程师|芯云道数据科技|9000-12000元|武汉·江夏·豹澥|3-5年|本科|民营
武汉|Python|博彦科技承德有限公司|1-1.3万|武汉·洪山·关山|1-3年|本科|民营
武汉|前后端/软件开发/测试/运维工程师/数据开发/算法【Java/Python/C/C++】|外企德科数字技术有限公司|1.2-1.8万·14薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|Python开发|软通动力信息技术(集团)股份有限公司|1.3-1.5万|武汉·江夏·豹澥|1-3年|本科|民营
武汉|python高级开发工程师|武汉数商科技有限公司|1-1.1万|武汉·武昌|3-5年|大专|民营
武汉|Java/python/C/C++/JS前后端软件开发工程师|外企德科数字技术有限公司|1.3-2.6万·14薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|Python自动化测试-武汉|软通动力信息技术(集团)股份有限公司|9000-14000元|武汉·洪山·花山|1-3年|本科|民营
武汉|H17834岗python开发|武汉佰钧成技术有限责任公司|1-1.2万|武汉·洪山·左岭|5-10年|大专|民营
武汉|Python/Java/Go开发工程师|外企德科数字技术有限公司|1.2-2.4万|武汉·江夏·豹澥|经验不限|本科|合资
武汉|python后端开发工程师|武汉大章精工信息技术有限公司|1-1.5万|武汉·洪山·卓刀泉|5-10年|本科|民营
武汉|Python开发|软通动力信息技术(集团)股份有限公司|1-1.5万|武汉·洪山·花山|3-5年|本科|民营
武汉|java/python/C/C++/JS/测试 开发工程师|外企德科数字技术有限公司|1.2-2.4万·14薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|全栈工程师Node.js/Python + React (远程办公  海外团队协作)|北京盛安德科技发展有限公司郑州分公司|1.2-1.8万·13薪|武汉·洪山·珞南|5-10年|本科|民营
武汉|python|软通动力信息技术(集团)股份有限公司|1-1.4万|武汉·江夏·豹澥|1-3年|大专|民营
武汉|Java/C/C++/Python/Go开发工程师|外企德科数字技术有限公司|1.3-2.6万|武汉·江夏·豹澥|1-3年|本科|合资
武汉|python大模型工程师|郑州迪维勒普科技有限公司|1.5-2万|武汉·江夏·豹澥|3-5年|大专|民营
武汉|python开发工程师|软通动力信息技术(集团)股份有限公司|1.2-1.7万|武汉·洪山·九峰|1-3年|本科|民营
武汉|Java/C++/C/Python/前端/测试（接受应届）|外企德科数字技术有限公司|1.4-2.1万·14薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|python自动化测试工程师|贵州恒创顺互联网科技有限公司|7000-13000元·13薪|武汉·江汉·唐家墩街|1-3年|大专|民营
武汉|python自动化测试工程师|软通动力信息技术(集团)股份有限公司|7000-10000元|武汉·洪山·花山|1-3年|本科|民营
武汉|python（接受无经验，全国base，全额五险，年假福利，团建）|外企德科数字技术有限公司|1.3-2.6万·14薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|Python开发工程师(J10456)|噢易云计算|1.5-2万|武汉·江夏·豹澥|3-5年|本科|民营
武汉|Python开发-核心项目-双休五险一金-带薪年假|软通动力信息技术(集团)股份有限公司|1.1-1.6万|武汉·江夏·豹澥|3-5年|本科|民营
武汉|C++/C/Java/python/GO/JS/算法（所有语言都有招聘）|外企德科数字技术有限公司|1.3-2.6万·15薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|实施工程师（懂Python） (MJ001417)|神州泰岳|5000-10000元|武汉·东西湖·金银湖|3-5年|本科|民营
武汉|python自动化测试工程师|软通动力信息技术(集团)股份有限公司|7000-14000元|武汉·江夏·豹澥|1-3年|本科|民营
武汉|各软件岗位[JAVA 、Python 、C、C++、web、测试]|外企德科数字技术有限公司|1.2-2.4万·14薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|python算法工程师|郑州迪维勒普科技有限公司|9000-16000元|武汉·江夏·豹澥|3-5年|大专|民营
武汉|python开发/测试开发【加班双倍+全额五险一金】|软通动力信息技术(集团)股份有限公司|9000-16000元|武汉·洪山·花山|1-3年|本科|民营
武汉|java/c++/python后端开发/软件测试|外企德科数字技术有限公司|1.5-3万·16薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|赴日Python，Cobol，C/C++技术经验者募集|株式会社翰海|1.3-2.5万|武汉·洪山·关山|5-10年|大专|民营
武汉|Python开发-大厂核心项目-双休五险一金-带薪年假|软通动力信息技术(集团)股份有限公司|9000-15000元|武汉·江夏·豹澥|3-5年|本科|民营
武汉|JAVA/C++/C/Python 14薪双休 应届生可投|外企德科数字技术有限公司|1.5-3万|武汉·硚口·长丰|经验不限|本科|合资
武汉|Python开发工程师|光庭信息|1-1.8万|武汉·江夏·豹澥|1-3年|本科|民营
武汉|嵌入式软件工程师（Python开发）|软通动力信息技术(集团)股份有限公司|1-1.5万|武汉·江夏·龙泉|3-5年|本科|民营
武汉|Java/C/C++/Python/前端/测试（接受应届）|外企德科数字技术有限公司|1.5-3万·14薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|金融数据分析师|武穴市民本矿产资源开发有限公司|9000-13000元·13薪|武汉·洪山·关山|1-3年|硕士|民营
武汉|python后端开发工程师|软通动力信息技术(集团)股份有限公司|1-1.3万|武汉·江夏·龙泉|1-3年|本科|民营
武汉|Java/c/c++/python/js软件开发工程师|外企德科数字技术有限公司|1.4-2.8万·14薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|无责2w+大厂测试工程师|外企德科|2.5-3万·14薪|武汉·武昌|3-5年|本科|合资
武汉|Python开发工程师|软通动力信息技术(集团)股份有限公司|1.1-1.5万|武汉·洪山·花山|3-5年|本科|民营
武汉|软件开发（多语言 Java Python C/C++js等测试|外企德科数字技术有限公司|1.2-2.4万|武汉·江夏·豹澥|经验不限|本科|合资
武汉|Java开发（众邦银行）|深圳市睿服科技有限公司|1-1.5万|武汉·洪山·关山|3-5年|本科|民营
武汉|Python开发工程师|软通动力信息技术(集团)股份有限公司|8000-15000元|武汉·江夏·豹澥|1-3年|本科|民营
武汉|通用研发岗位Java/js/python/C++测试十六薪|外企德科数字技术有限公司|1.5-3万·14薪|武汉·江夏·豹澥|经验不限|本科|合资
武汉|golang|大连八比特科技有限公司|1.5-3万|武汉·蔡甸·沌口|1-3年|本科|民营
武汉|python自动化测试|软通动力信息技术(集团)股份有限公司|1-1.2万|武汉·江夏·豹澥|经验不限|本科|民营
武汉|软件开发java python C/C++(可接受应届生）|外企德科数字技术有限公司|1.2-2.4万|武汉·江夏·豹澥|经验不限|本科|合资
武汉|JAVA高级开发工程师|湖北前包人力资源集团有限公司|7000-12000元|武汉·洪山·狮子山|1-3年|硕士|民营
武汉|python自动化测试工程师|软通动力信息技术(集团)股份有限公司|8000-16000元|武汉·江夏·豹澥|1-3年|本科|民营
武汉|C/C++/Java/JS/Python软件开发（全国有岗 接受应届）|外企德科数字技术有限公司|1.5-3万·14薪|武汉·江夏·豹澥|经验不限|本科|合资
长沙|python后端开发工程师|北京海天起点技术服务股份有限公司|1.2-1.5万|长沙·天心·青园|3-5年|本科|民营
长沙|java python C/C++(可接受应届生）|外企德科数字技术有限公司|1.2-2.4万|长沙·岳麓·麓谷|经验不限|本科|合资
长沙|python实习生|湖南星汉数智科技有限公司|2000-3000元|长沙·岳麓·天顶|经验不限|本科|民营
长沙|Python软件工程师|湖南省湘辉人力资源服务有限公司|1.1-1.5万|长沙·开福·洪山|3-5年|硕士|民营
长沙|月薪15-35k/java/c++/python后端开发/|外企德科数字技术有限公司|1.5-3万·14薪|长沙·岳麓·麓谷|经验不限|本科|合资
长沙|全栈工程师Node.js/Python + React (远程办公  海外团队协作)|北京盛安德科技发展有限公司郑州分公司|1-1.8万·13薪|长沙·开福·浏阳河|5-10年|本科|民营
长沙|python后端开发工程师（长沙）|南京绛门信息科技有限公司|1-1.5万|长沙·岳麓·天顶|3-5年|大专|民营
长沙|Java/Python/C/C++/Web/测试工程师|外企德科数字技术有限公司|1.4-2.8万·16薪|长沙·开福·月湖|经验不限|本科|合资
长沙|python软件工程师|湖南比邻星科技有限公司|8000-13000元·13薪|长沙·岳麓·岳麓街道|1-3年|本科|民营
长沙|python|南京绛门信息科技有限公司|1.1-1.5万|长沙·岳麓·天顶|5-10年|本科|民营
长沙|java/c/python/测试 双休 高薪 五险一金|外企德科数字技术有限公司|1.5-3万·14薪|长沙·岳麓·咸嘉湖|经验不限|本科|合资
长沙|python开发工程师|湖南蚁坊软件股份有限公司|8000-12000元|长沙·岳麓·麓谷|3-5年|本科|民营
长沙|Python|南京绛门信息科技有限公司|1.3-1.5万|长沙·岳麓·天顶|5-10年|本科|民营
长沙|java/Python/C/C++/JS/AI算法/软件测试|外企德科数字技术有限公司|2-4万|长沙·岳麓·麓谷|经验不限|本科|合资
长沙|Python|北京华戍防务技术有限公司|1.2-2.4万|长沙·开福·东风路|经验不限|硕士|民营
长沙|python后端开发工程师|同有科技|1.3-1.6万·14薪|长沙·岳麓·天顶|3-5年|本科|民营
长沙|java python C/C++(可接受培养）|外企德科数字技术有限公司|1.2-2.4万|长沙·岳麓·麓谷|1-3年|本科|合资
长沙|Python软件开发工程师|长沙沅麓启晟教育科技有限公司|1-1.2万|长沙·开福·新河|1-3年|大专|民营
长沙|python后端开发工程师|湖南宝成科技有限公司|1-1.2万|长沙·雨花·圭塘|经验不限|大专|民营
长沙|软件开发/测试（JAVA/C/Python/web）等|外企德科数字技术有限公司|1.4-2.7万·16薪|长沙·开福·月湖|经验不限|本科|合资
长沙|Python工程师|湖南三友环保科技有限公司|8000-10000元|长沙·岳麓·麓谷|3-5年|本科|民营
长沙|Python开发工程师|湖南匡安网络技术有限公司|1-1.8万·13薪|长沙·岳麓·岳麓街道|1-3年|本科|民营
长沙|java/c++/python后端开发/软件测试|外企德科数字技术有限公司|1.5-3万·16薪|长沙·岳麓·咸嘉湖|经验不限|本科|合资
长沙|Python量化工程师|长沙览思智能科技有限公司|1-1.3万|长沙·岳麓·学士|3-5年|本科|民营
长沙|python后端开发工程师|同有科技|1.2-1.7万·14薪|长沙·岳麓·天顶|3-5年|本科|民营
长沙|Java/C/C++/Python/JS 软件开发测试工程师|外企德科数字技术有限公司|1.5-2.8万·14薪|长沙·岳麓·麓谷|经验不限|本科|合资
长沙|Python课程顾问|长沙诚教文化传播有限公司|4000-6000元|长沙·芙蓉·湘湖|1-3年|学历不限|民营
长沙|python初级开发工程师|湖南烽旗信息科技有限公司|6000-8000元|长沙·岳麓·望城坡|经验不限|大专|民营
长沙|测试/前端/后端开发工程师Java/C/C++/Python|外企德科数字技术有限公司|1.5-2.8万·14薪|长沙·开福·月湖|经验不限|本科|合资
长沙|资深Python开发工程师|湖南海龙国际智能科技股份有限公司|1.5-2万|长沙·岳麓·麓谷|经验不限|本科|民营
长沙|【python少儿编程助教】带薪年假！均薪8K！教育大厂！|北京猿力未来科技有限公司|8000-14000元|长沙·岳麓·天顶|经验不限|大专|民营
长沙|C/C++/Java/JS/Python软件开发（全国有岗 接受应届）|外企德科数字技术有限公司|1.5-3万·14薪|长沙·岳麓·麓谷|经验不限|本科|合资
长沙|高级python后端开发工程师|湖南海龙国际智能科技股份有限公司|2-2.5万|长沙·岳麓·麓谷|5-10年|本科|民营
长沙|python开发（测试工具开发）|软通动力信息技术(集团)股份有限公司|1.1-2.2万|长沙·开福·月湖|1-3年|本科|民营
长沙|软件开发（多语言 Java Python C/C++js等测试|外企德科数字技术有限公司|1.2-2.4万|长沙·岳麓·麓谷|经验不限|本科|合资
长沙|高级Python开发工程师|湖南海龙国际智能科技股份有限公司|2-3万|长沙·岳麓·麓谷|经验不限|本科|民营
长沙|赴日Python，Cobol，C/C++技术经验者募集|株式会社翰海|1.3-2.6万|长沙·岳麓·麓谷|5-10年|大专|民营
长沙|java后端工程师|湖南拓维云创科技有限责任公司|1.3-1.6万|长沙·开福·月湖|5-10年|本科|民营
